"","X","text","favoriteCount","created","id","retweetCount","subject","url","source","categories"
"11528",11528,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/TdvDpoAwKZ",46,"2014-11-11 07:38:12",532074798914863104,62,"Talk:Star Wars: The Force Awakens","http://t.co/TdvDpoAwKZ","US Senate","WikiProject United States articles"
"11529",11529,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","American cinema task force articles"
"11530",11530,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","C-Class American cinema articles"
"11531",11531,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","C-Class Disney articles"
"11532",11532,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","C-Class Disney articles of Mid-importance"
"11533",11533,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","C-Class Star Wars articles"
"11534",11534,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","C-Class United States articles"
"11535",11535,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","C-Class United States articles of Low-importance"
"11536",11536,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","C-Class film articles"
"11537",11537,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","C-Class science fiction articles"
"11538",11538,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","Good article nominees"
"11539",11539,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","Good article nominees awaiting review"
"11540",11540,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","High-importance Star Wars articles"
"11541",11541,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","High-importance science fiction articles"
"11542",11542,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","Low-importance United States articles"
"11543",11543,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","Mid-importance Disney articles"
"11544",11544,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","Unknown-importance American cinema articles"
"11545",11545,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","WikiProject Disney articles"
"11546",11546,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","WikiProject Film articles"
"11547",11547,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","WikiProject Science Fiction articles"
"11548",11548,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","WikiProject Star Wars articles"
"11549",11549,"Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV",25,"2014-11-11 07:36:54",532074474166706176,56,"Talk:Star Wars: The Force Awakens","http://t.co/qbcRhc1qyV","US Senate","WikiProject United States articles"
"11550",11550,"Jeff Miller (Florida politician) Wikipedia article edited anonymously from US House of Representatives http://t.co/DPlbSLjrgc",2,"2014-11-10 20:47:00",531910921321340928,4,"Jeff Miller (Florida politician)","http://t.co/DPlbSLjrgc","US House of Representatives","1959 births"
"11551",11551,"Jeff Miller (Florida politician) Wikipedia article edited anonymously from US House of Representatives http://t.co/DPlbSLjrgc",2,"2014-11-10 20:47:00",531910921321340928,4,"Jeff Miller (Florida politician)","http://t.co/DPlbSLjrgc","US House of Representatives","21st-century American politicians"
"11552",11552,"Jeff Miller (Florida politician) Wikipedia article edited anonymously from US House of Representatives http://t.co/DPlbSLjrgc",2,"2014-11-10 20:47:00",531910921321340928,4,"Jeff Miller (Florida politician)","http://t.co/DPlbSLjrgc","US House of Representatives","American deputy sheriffs"
"11553",11553,"Jeff Miller (Florida politician) Wikipedia article edited anonymously from US House of Representatives http://t.co/DPlbSLjrgc",2,"2014-11-10 20:47:00",531910921321340928,4,"Jeff Miller (Florida politician)","http://t.co/DPlbSLjrgc","US House of Representatives","Baptists from the United States"
